28,98.00,1980/11/22 0:00,1300.00%,"¥43,710,607.00 ",normal,43710600,4.37E+07
29,45.00,1980/11/22 0:00,800.00%,"¥43,440,573.00 ",pending,43440500,4.34E+07
30,16.00,1980/11/22 0:00,400.00%,"¥43,844,150.00 ",die,43844100,4.38E+07
31,62.00,1980/11/22 0:00,1400.00%,"¥43,092,554.00 ",normal,43092500,4.31E+07
32,40.00,1980/11/22 0:00,1200.00%,"¥43,149,816.00 ",die,43149800,4.31E+07
33,17.00,1980/11/22 0:00,200.00%,"¥43,123,276.00 ",normal,43123200,4.31E+07
34,20.00,1980/11/22 0:00,500.00%,"¥43,277,128.00 ",die,43277100,4.33E+07
35,17.00,1980/11/22 0:00,500.00%,"¥43,311,470.00 ",die,43311400,4.33E+07
36,69.00,1980/11/22 0:00,1300.00%,"¥43,895,488.00 ",pending,43895400,4.39E+07
37,71.00,1980/11/22 0:00,500.00%,"¥43,905,923.00 ",pending,43905900,4.39E+07
38,65.00,1980/11/22 0:00,1200.00%,"¥43,681,631.00 ",pending,43681600,4.37E+07
39,37.00,1980/11/22 0:00,900.00%,"¥43,764,597.00 ",pending,43764500,4.38E+07
40,81.00,1980/11/22 0:00,400.00%,"¥43,016,398.00 ",die,43016300,4.30E+07
41,43.00,1980/11/22 0:00,1700.00%,"¥43,167,849.00 ",normal,43167800,4.32E+07
42,11.00,1980/11/22 0:00,1000.00%,"¥43,419,092.00 ",pending,43419000,4.34E+07
43,7.00,1980/11/22 0:00,1200.00%,"¥43,355,505.00 ",normal,43355500,4.34E+07
44,62.00,1980/11/22 0:00,1300.00%,"¥43,412,605.00 ",normal,43412600,4.34E+07
45,1.00,1980/11/22 0:00,1300.00%,"¥43,214,714.00 ",die,43214700,4.32E+07
46,75.00,1980/11/22 0:00,1200.00%,"¥43,319,726.00 ",pending,43319700,4.33E+07
47,29.00,1980/11/22 0:00,1600.00%,"¥43,127,296.00 ",normal,43127200,4.31E+07
48,63.00,1980/11/22 0:00,1000.00%,"¥43,928,176.00 ",pending,43928100,4.39E+07
49,53.00,1980/11/22 0:00,1000.00%,"¥43,700,232.00 ",die,43700200,4.37E+07
50,8.00,1980/11/22 0:00,600.00%,"¥43,061,535.00 ",normal,43061500,4.31E+07
51,22.00,1980/11/22 0:00,1500.00%,"¥43,621,567.00 ",normal,43621500,4.36E+07
52,95.00,1980/11/22 0:00,100.00%,"¥43,316,962.00 ",normal,43316900,4.33E+07
53,11.00,1980/11/22 0:00,1700.00%,"¥43,298,780.00 ",die,43298700,4.33E+07
54,68.00,1980/11/22 0:00,300.00%,"¥43,525,254.00 ",die,43525200,4.35E+07
55,5.00,1980/11/22 0:00,1700.00%,"¥43,335,457.00 ",pending,43335400,4.33E+07
56,52.00,1980/11/22 0:00,300.00%,"¥43,827,118.00 ",normal,43827100,4.38E+07
57,96.00,1980/11/22 0:00,600.00%,"¥43,370,254.00 ",pending,43370200,4.34E+07
58,89.00,1980/11/22 0:00,900.00%,"¥43,855,286.00 ",die,43855200,4.39E+07
59,75.00,1980/11/22 0:00,1000.00%,"¥43,274,699.00 ",pending,43274600,4.33E+07
60,79.00,1980/11/22 0:01,1600.00%,"¥43,508,131.00 ",pending,43508100,4.35E+07
61,73.00,1980/11/22 0:01,1400.00%,"¥43,031,594.00 ",die,43031500,4.30E+07
62,32.00,1980/11/22 0:01,500.00%,"¥43,326,485.00 ",pending,43326400,4.33E+07
63,75.00,1980/11/22 0:01,300.00%,"¥43,623,712.00 ",die,43623700,4.36E+07
64,13.00,1980/11/22 0:01,1300.00%,"¥43,286,747.00 ",pending,43286700,4.33E+07
65,91.00,1980/11/22 0:01,200.00%,"¥43,132,638.00 ",normal,43132600,4.31E+07
66,56.00,1980/11/22 0:01,1500.00%,"¥43,962,284.00 ",die,43962200,4.40E+07
67,99.00,1980/11/22 0:01,1200.00%,"¥43,211,346.00 ",pending,43211300,4.32E+07
68,57.00,1980/11/22 0:01,1700.00%,"¥43,788,083.00 ",die,43788000,4.38E+07
69,42.00,1980/11/22 0:01,300.00%,"¥43,351,496.00 ",normal,43351400,4.34E+07
70,4.00,1980/11/22 0:01,100.00%,"¥43,367,284.00 ",normal,43367200,4.34E+07
71,95.00,1980/11/22 0:01,500.00%,"¥43,684,791.00 ",die,43684700,4.37E+07
72,73.00,1980/11/22 0:01,500.00%,"¥43,727,485.00 ",pending,43727400,4.37E+07
73,76.00,1980/11/22 0:01,1300.00%,"¥43,430,052.00 ",die,43430000,4.34E+07
74,52.00,1980/11/22 0:01,600.00%,"¥43,689,252.00 ",normal,43689200,4.37E+07
75,84.00,1980/11/22 0:01,800.00%,"¥43,852,273.00 ",die,43852200,4.39E+07
76,1.00,1980/11/22 0:01,900.00%,"¥43,578,645.00 ",pending,43578600,4.36E+07
77,24.00,1980/11/22 0:01,1300.00%,"¥43,166,972.00 ",pending,43166900,4.32E+07
78,6.00,1980/11/22 0:01,100.00%,"¥43,847,896.00 ",pending,43847800,4.38E+07
79,89.00,1980/11/22 0:01,900.00%,"¥43,957,086.00 ",die,43957000,4.40E+07
80,65.00,1980/11/22 0:01,600.00%,"¥43,964,051.00 ",normal,43964000,4.40E+07
81,95.00,1980/11/22 0:01,900.00%,"¥43,476,958.00 ",die,43476900,4.35E+07
82,28.00,1980/11/22 0:01,100.00%,"¥43,498,131.00 ",normal,43498100,4.35E+07
83,22.00,1980/11/22 0:01,200.00%,"¥43,940,169.00 ",pending,43940100,4.39E+07
84,58.00,1980/11/22 0:01,500.00%,"¥43,855,262.00 ",pending,43855200,4.39E+07
85,12.00,1980/11/22 0:01,1400.00%,"¥43,284,551.00 ",die,43284500,4.33E+07
86,97.00,1980/11/22 0:01,1600.00%,"¥43,621,548.00 ",pending,43621500,4.36E+07
87,20.00,1980/11/22 0:01,1600.00%,"¥43,883,548.00 ",pending,43883500,4.39E+07
88,25.00,1980/11/22 0:01,400.00%,"¥43,982,104.00 ",die,43982100,4.40E+07
89,87.00,1980/11/22 0:01,800.00%,"¥43,594,251.00 ",normal,43594200,4.36E+07
90,25.00,1980/11/22 0:01,1300.00%,"¥43,140,245.00 ",die,43140200,4.31E+07
91,39.00,1980/11/22 0:01,100.00%,"¥43,318,949.00 ",normal,43318900,4.33E+07
92,17.00,1980/11/22 0:01,300.00%,"¥43,291,175.00 ",die,43291100,4.33E+07
93,73.00,1980/11/22 0:01,1500.00%,"¥43,602,526.00 ",normal,43602500,4.36E+07
94,25.00,1980/11/22 0:01,900.00%,"¥43,917,952.00 ",die,43917900,4.39E+07
95,68.00,1980/11/22 0:01,500.00%,"¥43,758,996.00 ",die,43758900,4.38E+07
96,89.00,1980/11/22 0:01,1600.00%,"¥43,853,173.00 ",pending,43853100,4.39E+07
97,18.00,1980/11/22 0:01,1000.00%,"¥43,604,630.00 ",normal,43604600,4.36E+07
98,63.00,1980/11/22 0:01,700.00%,"¥43,126,157.00 ",normal,43126100,4.31E+07
99,64.00,1980/11/22 0:01,400.00%,"¥43,563,208.00 ",die,43563200,4.36E+07
100,27.00,1980/11/22 0:01,1300.00%,"¥43,184,808.00 ",normal,43184800,4.32E+07
101,91.00,1980/11/22 0:01,1700.00%,"¥43,685,690.00 ",die,43685600,4.37E+07
102,94.00,1980/11/22 0:01,800.00%,"¥43,896,780.00 ",normal,43896700,4.39E+07
103,56.00,1980/11/22 0:01,900.00%,"¥43,953,578.00 ",pending,43953500,4.40E+07
104,83.00,1980/11/22 0:01,100.00%,"¥43,974,301.00 ",die,43974300,4.40E+07
105,31.00,1980/11/22 0:01,600.00%,"¥43,165,773.00 ",normal,43165700,4.32E+07
106,47.00,1980/11/22 0:01,1100.00%,"¥43,159,790.00 ",normal,43159700,4.32E+07
107,65.00,1980/11/22 0:01,1000.00%,"¥43,231,106.00 ",die,43231100,4.32E+07
108,81.00,1980/11/22 0:01,1000.00%,"¥43,369,419.00 ",pending,43369400,4.34E+07
109,58.00,1980/11/22 0:01,700.00%,"¥43,053,966.00 ",normal,43053900,4.31E+07
110,45.00,1980/11/22 0:01,1100.00%,"¥43,366,885.00 ",pending,43366800,4.34E+07
111,59.00,1980/11/22 0:01,500.00%,"¥43,494,296.00 ",normal,43494200,4.35E+07
112,38.00,1980/11/22 0:01,200.00%,"¥43,001,908.00 ",pending,43001900,4.30E+07
113,74.00,1980/11/22 0:01,1300.00%,"¥43,374,937.00 ",pending,43374900,4.34E+07
114,9.00,1980/11/22 0:01,1600.00%,"¥43,902,538.00 ",normal,43902500,4.39E+07
115,86.00,1980/11/22 0:01,600.00%,"¥43,068,918.00 ",die,43068900,4.31E+07
116,95.00,1980/11/22 0:01,200.00%,"¥43,017,554.00 ",die,43017500,4.30E+07
117,16.00,1980/11/22 0:01,700.00%,"¥43,052,986.00 ",normal,43052900,4.31E+07
118,81.00,1980/11/22 0:01,200.00%,"¥43,895,973.00 ",die,43895900,4.39E+07
119,51.00,1980/11/22 0:01,1300.00%,"¥43,411,176.00 ",normal,43411100,4.34E+07
120,32.00,1980/11/22 0:02,800.00%,"¥43,706,312.00 ",die,43706300,4.37E+07
121,17.00,1980/11/22 0:02,1600.00%,"¥43,619,388.00 ",normal,43619300,4.36E+07
122,62.00,1980/11/22 0:02,1700.00%,"¥43,963,134.00 ",die,43963100,4.40E+07
123,10.00,1980/11/22 0:02,200.00%,"¥43,682,830.00 ",die,43682800,4.37E+07
124,29.00,1980/11/22 0:02,100.00%,"¥43,427,544.00 ",die,43427500,4.34E+07
125,84.00,1980/11/22 0:02,1600.00%,"¥43,400,122.00 ",normal,43400100,4.34E+07
126,77.00,1980/11/22 0:02,700.00%,"¥43,142,943.00 ",die,43142900,4.31E+07
127,49.00,1980/11/22 0:02,200.00%,"¥43,362,057.00 ",die,43362000,4.34E+07
128,11.00,1980/11/22 0:02,1700.00%,"¥43,285,007.00 ",pending,43285000,4.33E+07
129,54.00,1980/11/22 0:02,1500.00%,"¥43,115,235.00 ",pending,43115200,4.31E+07
130,64.00,1980/11/22 0:02,1000.00%,"¥43,168,994.00 ",normal,43168900,4.32E+07
131,92.00,1980/11/22 0:02,1600.00%,"¥43,092,680.00 ",normal,43092600,4.31E+07
132,12.00,1980/11/22 0:02,1700.00%,"¥43,144,325.00 ",pending,43144300,4.31E+07
133,75.00,1980/11/22 0:02,600.00%,"¥43,610,266.00 ",die,43610200,4.36E+07
134,81.00,1980/11/22 0:02,100.00%,"¥43,113,659.00 ",normal,43113600,4.31E+07
135,86.00,1980/11/22 0:02,700.00%,"¥43,357,420.00 ",die,43357400,4.34E+07
136,48.00,1980/11/22 0:02,100.00%,"¥43,356,644.00 ",die,43356600,4.34E+07
137,7.00,1980/11/22 0:02,1600.00%,"¥43,578,634.00 ",normal,43578600,4.36E+07
138,39.00,1980/11/22 0:02,1000.00%,"¥43,898,757.00 ",die,43898700,4.39E+07
139,28.00,1980/11/22 0:02,1700.00%,"¥43,708,693.00 ",die,43708600,4.37E+07
140,2.00,1980/11/22 0:02,1500.00%,"¥43,152,695.00 ",die,43152600,4.32E+07
141,31.00,1980/11/22 0:02,300.00%,"¥43,849,910.00 ",normal,43849900,4.38E+07
142,58.00,1980/11/22 0:02,1500.00%,"¥43,624,481.00 ",pending,43624400,4.36E+07
143,49.00,1980/11/22 0:02,900.00%,"¥43,847,910.00 ",normal,43847900,4.38E+07
144,42.00,1980/11/22 0:02,300.00%,"¥43,815,432.00 ",pending,43815400,4.38E+07
145,46.00,1980/11/22 0:02,1300.00%,"¥43,688,746.00 ",pending,43688700,4.37E+07
146,56.00,1980/11/22 0:02,300.00%,"¥43,279,172.00 ",normal,43279100,4.33E+07
147,79.00,1980/11/22 0:02,900.00%,"¥43,025,924.00 ",pending,43025900,4.30E+07
148,10.00,1980/11/22 0:02,1200.00%,"¥43,757,326.00 ",normal,43757300,4.38E+07
149,8.00,1980/11/22 0:02,600.00%,"¥43,603,985.00 ",normal,43603900,4.36E+07
150,57.00,1980/11/22 0:02,700.00%,"¥43,570,486.00 ",pending,43570400,4.36E+07
151,55.00,1980/11/22 0:02,500.00%,"¥43,759,443.00 ",die,43759400,4.38E+07
152,44.00,1980/11/22 0:02,1300.00%,"¥43,838,706.00 ",pending,43838700,4.38E+07
153,71.00,1980/11/22 0:02,1100.00%,"¥43,962,378.00 ",die,43962300,4.40E+07
154,36.00,1980/11/22 0:02,1000.00%,"¥43,610,392.00 ",normal,43610300,4.36E+07
155,67.00,1980/11/22 0:02,1500.00%,"¥43,771,869.00 ",pending,43771800,4.38E+07
156,22.00,1980/11/22 0:02,1300.00%,"¥43,281,287.00 ",normal,43281200,4.33E+07
157,9.00,1980/11/22 0:02,200.00%,"¥43,951,856.00 ",normal,43951800,4.40E+07
158,58.00,1980/11/22 0:02,700.00%,"¥43,089,454.00 ",pending,43089400,4.31E+07
159,3.00,1980/11/22 0:02,1200.00%,"¥43,657,136.00 ",die,43657100,4.37E+07
160,41.00,1980/11/22 0:02,700.00%,"¥43,404,214.00 ",normal,43404200,4.34E+07
161,90.00,1980/11/22 0:02,1000.00%,"¥43,084,265.00 ",normal,43084200,4.31E+07
162,67.00,1980/11/22 0:02,900.00%,"¥43,847,567.00 ",die,43847500,4.38E+07
163,2.00,1980/11/22 0:02,800.00%,"¥43,092,576.00 ",pending,43092500,4.31E+07
164,25.00,1980/11/22 0:02,200.00%,"¥43,608,967.00 ",normal,43608900,4.36E+07
165,72.00,1980/11/22 0:02,300.00%,"¥43,748,061.00 ",pending,43748000,4.37E+07
166,46.00,1980/11/22 0:02,900.00%,"¥43,066,482.00 ",normal,43066400,4.31E+07
167,57.00,1980/11/22 0:02,1200.00%,"¥43,239,708.00 ",pending,43239700,4.32E+07
168,68.00,1980/11/22 0:02,1400.00%,"¥43,791,853.00 ",normal,43791800,4.38E+07
169,33.00,1980/11/22 0:02,600.00%,"¥43,316,794.00 ",pending,43316700,4.33E+07
170,20.00,1980/11/22 0:02,1300.00%,"¥43,642,724.00 ",die,43642700,4.36E+07
171,68.00,1980/11/22 0:02,1000.00%,"¥43,282,529.00 ",pending,43282500,4.33E+07
172,75.00,1980/11/22 0:02,600.00%,"¥43,681,922.00 ",normal,43681900,4.37E+07
173,82.00,1980/11/22 0:02,500.00%,"¥43,282,141.00 ",die,43282100,4.33E+07
174,35.00,1980/11/22 0:02,200.00%,"¥43,579,694.00 ",die,43579600,4.36E+07
175,90.00,1980/11/22 0:02,900.00%,"¥43,045,300.00 ",die,43045300,4.30E+07
176,74.00,1980/11/22 0:02,1300.00%,"¥43,798,238.00 ",die,43798200,4.38E+07
177,89.00,1980/11/22 0:02,1000.00%,"¥43,528,615.00 ",die,43528600,4.35E+07
178,61.00,1980/11/22 0:02,1600.00%,"¥43,491,866.00 ",pending,43491800,4.35E+07
179,28.00,1980/11/22 0:02,1400.00%,"¥43,917,444.00 ",die,43917400,4.39E+07
180,66.00,1980/11/22 0:03,1600.00%,"¥43,393,388.00 ",die,43393300,4.34E+07
181,46.00,1980/11/22 0:03,1700.00%,"¥43,359,967.00 ",pending,43359900,4.34E+07
182,34.00,1980/11/22 0:03,1600.00%,"¥43,874,537.00 ",pending,43874500,4.39E+07
183,23.00,1980/11/22 0:03,100.00%,"¥43,042,713.00 ",die,43042700,4.30E+07
184,16.00,1980/11/22 0:03,1400.00%,"¥43,552,609.00 ",pending,43552600,4.36E+07
185,99.00,1980/11/22 0:03,200.00%,"¥43,916,336.00 ",pending,43916300,4.39E+07
186,52.00,1980/11/22 0:03,500.00%,"¥43,550,500.00 ",pending,43550500,4.36E+07
187,49.00,1980/11/22 0:03,500.00%,"¥43,361,687.00 ",normal,43361600,4.34E+07
188,83.00,1980/11/22 0:03,800.00%,"¥43,311,522.00 ",die,43311500,4.33E+07
189,88.00,1980/11/22 0:03,900.00%,"¥43,942,699.00 ",pending,43942600,4.39E+07
190,45.00,1980/11/22 0:03,900.00%,"¥43,825,867.00 ",die,43825800,4.38E+07
191,3.00,1980/11/22 0:03,1300.00%,"¥43,372,595.00 ",die,43372500,4.34E+07
192,25.00,1980/11/22 0:03,100.00%,"¥43,312,390.00 ",die,43312300,4.33E+07
193,19.00,1980/11/22 0:03,400.00%,"¥43,143,642.00 ",die,43143600,4.31E+07
194,34.00,1980/11/22 0:03,1700.00%,"¥43,667,404.00 ",die,43667400,4.37E+07
195,13.00,1980/11/22 0:03,100.00%,"¥43,525,975.00 ",pending,43525900,4.35E+07
196,46.00,1980/11/22 0:03,1400.00%,"¥43,601,722.00 ",die,43601700,4.36E+07
197,99.00,1980/11/22 0:03,900.00%,"¥43,364,468.00 ",die,43364400,4.34E+07
198,48.00,1980/11/22 0:03,900.00%,"¥43,869,072.00 ",pending,43869000,4.39E+07
199,44.00,1980/11/22 0:03,600.00%,"¥43,623,708.00 ",normal,43623700,4.36E+07
200,93.00,1980/11/22 0:03,300.00%,"¥43,646,290.00 ",die,43646200,4.36E+07
201,33.00,1980/11/22 0:03,1100.00%,"¥43,255,324.00 ",die,43255300,4.33E+07
202,92.00,1980/11/22 0:03,500.00%,"¥43,895,258.00 ",normal,43895200,4.39E+07
203,42.00,1980/11/22 0:03,400.00%,"¥43,627,739.00 ",normal,43627700,4.36E+07
204,16.00,1980/11/22 0:03,400.00%,"¥43,745,630.00 ",normal,43745600,4.37E+07
205,92.00,1980/11/22 0:03,900.00%,"¥43,118,571.00 ",die,43118500,4.31E+07
206,29.00,1980/11/22 0:03,1200.00%,"¥43,247,512.00 ",pending,43247500,4.32E+07
207,4.00,1980/11/22 0:03,1400.00%,"¥43,215,577.00 ",pending,43215500,4.32E+07
208,52.00,1980/11/22 0:03,700.00%,"¥43,774,173.00 ",normal,43774100,4.38E+07
209,47.00,1980/11/22 0:03,1600.00%,"¥43,833,146.00 ",die,43833100,4.38E+07
210,73.00,1980/11/22 0:03,1200.00%,"¥43,374,118.00 ",die,43374100,4.34E+07
211,13.00,1980/11/22 0:03,600.00%,"¥43,437,613.00 ",normal,43437600,4.34E+07
212,65.00,1980/11/22 0:03,1000.00%,"¥43,398,740.00 ",pending,43398700,4.34E+07
213,99.00,1980/11/22 0:03,900.00%,"¥43,459,550.00 ",normal,43459500,4.35E+07
214,94.00,1980/11/22 0:03,1400.00%,"¥43,699,865.00 ",pending,43699800,4.37E+07
215,84.00,1980/11/22 0:03,200.00%,"¥43,014,554.00 ",normal,43014500,4.30E+07
216,27.00,1980/11/22 0:03,1300.00%,"¥43,347,655.00 ",normal,43347600,4.33E+07
217,66.00,1980/11/22 0:03,800.00%,"¥43,720,648.00 ",normal,43720600,4.37E+07
218,5.00,1980/11/22 0:03,1100.00%,"¥43,030,410.00 ",die,43030400,4.30E+07
219,2.00,1980/11/22 0:03,1200.00%,"¥43,236,045.00 ",normal,43236000,4.32E+07
220,60.00,1980/11/22 0:03,1300.00%,"¥43,853,385.00 ",pending,43853300,4.39E+07
221,73.00,1980/11/22 0:03,1200.00%,"¥43,287,513.00 ",die,43287500,4.33E+07
222,20.00,1980/11/22 0:03,300.00%,"¥43,919,434.00 ",pending,43919400,4.39E+07
223,37.00,1980/11/22 0:03,1000.00%,"¥43,422,036.00 ",pending,43422000,4.34E+07
224,9.00,1980/11/22 0:03,300.00%,"¥43,202,329.00 ",pending,43202300,4.32E+07
225,16.00,1980/11/22 0:03,800.00%,"¥43,415,351.00 ",normal,43415300,4.34E+07
226,7.00,1980/11/22 0:03,1600.00%,"¥43,250,895.00 ",normal,43250800,4.33E+07
227,23.00,1980/11/22 0:03,400.00%,"¥43,525,692.00 ",die,43525600,4.35E+07
228,26.00,1980/11/22 0:03,1400.00%,"¥43,295,200.00 ",die,43295200,4.33E+07
229,76.00,1980/11/22 0:03,600.00%,"¥43,166,128.00 ",die,43166100,4.32E+07
230,24.00,1980/11/22 0:03,1500.00%,"¥43,910,067.00 ",pending,43910000,4.39E+07
231,68.00,1980/11/22 0:03,1700.00%,"¥43,120,664.00 ",pending,43120600,4.31E+07
232,29.00,1980/11/22 0:03,1300.00%,"¥43,867,670.00 ",normal,43867600,4.39E+07
233,68.00,1980/11/22 0:03,1300.00%,"¥43,484,345.00 ",die,43484300,4.35E+07
234,66.00,1980/11/22 0:03,800.00%,"¥43,781,602.00 ",normal,43781600,4.38E+07
235,84.00,1980/11/22 0:03,500.00%,"¥43,770,173.00 ",die,43770100,4.38E+07
236,96.00,1980/11/22 0:03,500.00%,"¥43,090,797.00 ",pending,43090700,4.31E+07
237,62.00,1980/11/22 0:03,100.00%,"¥43,644,798.00 ",normal,43644700,4.36E+07
238,76.00,1980/11/22 0:03,1400.00%,"¥43,734,322.00 ",normal,43734300,4.37E+07
239,80.00,1980/11/22 0:03,400.00%,"¥43,283,000.00 ",die,43283000,4.33E+07
240,19.00,1980/11/22 0:04,1000.00%,"¥43,121,025.00 ",pending,43121000,4.31E+07
241,30.00,1980/11/22 0:04,300.00%,"¥43,063,336.00 ",pending,43063300,4.31E+07
242,76.00,1980/11/22 0:04,1300.00%,"¥43,794,097.00 ",die,43794000,4.38E+07
243,80.00,1980/11/22 0:04,800.00%,"¥43,991,281.00 ",die,43991200,4.40E+07
244,24.00,1980/11/22 0:04,600.00%,"¥43,438,023.00 ",normal,43438000,4.34E+07
245,34.00,1980/11/22 0:04,1500.00%,"¥43,416,768.00 ",normal,43416700,4.34E+07
246,35.00,1980/11/22 0:04,1700.00%,"¥43,982,569.00 ",die,43982500,4.40E+07
247,19.00,1980/11/22 0:04,900.00%,"¥43,281,959.00 ",normal,43281900,4.33E+07
248,49.00,1980/11/22 0:04,1000.00%,"¥43,187,277.00 ",normal,43187200,4.32E+07
249,84.00,1980/11/22 0:04,500.00%,"¥43,076,470.00 ",pending,43076400,4.31E+07
250,51.00,1980/11/22 0:04,1000.00%,"¥43,213,433.00 ",die,43213400,4.32E+07
251,26.00,1980/11/22 0:04,1400.00%,"¥43,772,611.00 ",die,43772600,4.38E+07
252,84.00,1980/11/22 0:04,300.00%,"¥43,395,663.00 ",pending,43395600,4.34E+07
253,45.00,1980/11/22 0:04,1100.00%,"¥43,807,998.00 ",pending,43807900,4.38E+07
254,79.00,1980/11/22 0:04,1300.00%,"¥43,163,386.00 ",pending,43163300,4.32E+07
255,2.00,1980/11/22 0:04,700.00%,"¥43,730,598.00 ",die,43730500,4.37E+07
256,5.00,1980/11/22 0:04,500.00%,"¥43,064,498.00 ",die,43064400,4.31E+07
257,27.00,1980/11/22 0:04,1300.00%,"¥43,741,356.00 ",normal,43741300,4.37E+07
258,6.00,1980/11/22 0:04,500.00%,"¥43,193,688.00 ",pending,43193600,4.32E+07
259,19.00,1980/11/22 0:04,1300.00%,"¥43,950,505.00 ",normal,43950500,4.40E+07
260,38.00,1980/11/22 0:04,1600.00%,"¥43,070,899.00 ",normal,43070800,4.31E+07
261,57.00,1980/11/22 0:04,600.00%,"¥43,866,477.00 ",pending,43866400,4.39E+07
262,62.00,1980/11/22 0:04,1300.00%,"¥43,313,171.00 ",pending,43313100,4.33E+07
263,81.00,1980/11/22 0:04,600.00%,"¥43,949,492.00 ",normal,43949400,4.39E+07
264,72.00,1980/11/22 0:04,500.00%,"¥43,407,677.00 ",pending,43407600,4.34E+07
265,75.00,1980/11/22 0:04,400.00%,"¥43,646,315.00 ",normal,43646300,4.36E+07
266,78.00,1980/11/22 0:04,900.00%,"¥43,232,146.00 ",normal,43232100,4.32E+07
267,8.00,1980/11/22 0:04,1100.00%,"¥43,623,043.00 ",normal,43623000,4.36E+07
268,59.00,1980/11/22 0:04,600.00%,"¥43,900,633.00 ",pending,43900600,4.39E+07
269,18.00,1980/11/22 0:04,1400.00%,"¥43,191,743.00 ",pending,43191700,4.32E+07
270,34.00,1980/11/22 0:04,1500.00%,"¥43,676,286.00 ",die,43676200,4.37E+07
271,1.00,1980/11/22 0:04,800.00%,"¥43,888,265.00 ",normal,43888200,4.39E+07
272,28.00,1980/11/22 0:04,500.00%,"¥43,211,624.00 ",pending,43211600,4.32E+07
273,85.00,1980/11/22 0:04,400.00%,"¥43,687,073.00 ",die,43687000,4.37E+07
274,61.00,1980/11/22 0:04,200.00%,"¥43,697,741.00 ",die,43697700,4.37E+07
275,4.00,1980/11/22 0:04,1000.00%,"¥43,986,905.00 ",normal,43986900,4.40E+07
276,77.00,1980/11/22 0:04,1700.00%,"¥43,021,361.00 ",die,43021300,4.30E+07
277,75.00,1980/11/22 0:04,300.00%,"¥43,499,641.00 ",die,43499600,4.35E+07
278,73.00,1980/11/22 0:04,1500.00%,"¥43,892,247.00 ",pending,43892200,4.39E+07
279,78.00,1980/11/22 0:04,1200.00%,"¥43,397,513.00 ",pending,43397500,4.34E+07
280,29.00,1980/11/22 0:04,100.00%,"¥43,958,174.00 ",pending,43958100,4.40E+07
281,33.00,1980/11/22 0:04,1200.00%,"¥43,496,793.00 ",pending,43496700,4.35E+07
282,48.00,1980/11/22 0:04,1600.00%,"¥43,723,112.00 ",die,43723100,4.37E+07
283,70.00,1980/11/22 0:04,1500.00%,"¥43,153,338.00 ",die,43153300,4.32E+07
284,91.00,1980/11/22 0:04,500.00%,"¥43,463,951.00 ",die,43463900,4.35E+07
