60,79,1980/11/22 0:01,16,43508131,pending,43508100,43500000
61,73,1980/11/22 0:01,14,43031594,die,43031500,43030000
62,32,1980/11/22 0:01,5,43326485,pending,43326400,43320000
63,75,1980/11/22 0:01,3,43623712,die,43623700,43620000
64,13,1980/11/22 0:01,13,43286747,pending,43286700,43280000
65,91,1980/11/22 0:01,2,43132638,normal,43132600,43130000
66,56,1980/11/22 0:01,15,43962284,die,43962200,43960000
67,99,1980/11/22 0:01,12,43211346,pending,43211300,43210000
68,57,1980/11/22 0:01,17,43788083,die,43788000,43780000
69,42,1980/11/22 0:01,3,43351496,normal,43351400,43350000
70,4,1980/11/22 0:01,1,43367284,normal,43367200,43360000
71,95,1980/11/22 0:01,5,43684791,die,43684700,43680000
72,73,1980/11/22 0:01,5,43727485,pending,43727400,43720000
73,76,1980/11/22 0:01,13,43430052,die,43430000,43430000
74,52,1980/11/22 0:01,6,43689252,normal,43689200,43680000
75,84,1980/11/22 0:01,8,43852273,die,43852200,43850000
76,1,1980/11/22 0:01,9,43578645,pending,43578600,43570000
77,24,1980/11/22 0:01,13,43166972,pending,43166900,43160000
78,6,1980/11/22 0:01,1,43847896,pending,43847800,43840000
79,89,1980/11/22 0:01,9,43957086,die,43957000,43950000
80,65,1980/11/22 0:01,6,43964051,normal,43964000,43960000
81,95,1980/11/22 0:01,9,43476958,die,43476900,43470000
82,28,1980/11/22 0:01,1,43498131,normal,43498100,43490000
83,22,1980/11/22 0:01,2,43940169,pending,43940100,43940000
84,58,1980/11/22 0:01,5,43855262,pending,43855200,43850000
85,12,1980/11/22 0:01,14,43284551,die,43284500,43280000
86,97,1980/11/22 0:01,16,43621548,pending,43621500,43620000
87,20,1980/11/22 0:01,16,43883548,pending,43883500,43880000
88,25,1980/11/22 0:01,4,43982104,die,43982100,43980000
89,87,1980/11/22 0:01,8,43594251,normal,43594200,43590000
90,25,1980/11/22 0:01,13,43140245,die,43140200,43140000
91,39,1980/11/22 0:01,1,43318949,normal,43318900,43310000
92,17,1980/11/22 0:01,3,43291175,die,43291100,43290000
93,73,1980/11/22 0:01,15,43602526,normal,43602500,43600000
94,25,1980/11/22 0:01,9,43917952,die,43917900,43910000
95,68,1980/11/22 0:01,5,43758996,die,43758900,43750000
96,89,1980/11/22 0:01,16,43853173,pending,43853100,43850000
97,18,1980/11/22 0:01,10,43604630,normal,43604600,43600000
98,63,1980/11/22 0:01,7,43126157,normal,43126100,43120000
99,64,1980/11/22 0:01,4,43563208,die,43563200,43560000
100,27,1980/11/22 0:01,13,43184808,normal,43184800,43180000
101,91,1980/11/22 0:01,17,43685690,die,43685600,43680000
102,94,1980/11/22 0:01,8,43896780,normal,43896700,43890000
103,56,1980/11/22 0:01,9,43953578,pending,43953500,43950000
104,83,1980/11/22 0:01,1,43974301,die,43974300,43970000
105,31,1980/11/22 0:01,6,43165773,normal,43165700,43160000
106,47,1980/11/22 0:01,11,43159790,normal,43159700,43150000
107,65,1980/11/22 0:01,10,43231106,die,43231100,43230000
108,81,1980/11/22 0:01,10,43369419,pending,43369400,43360000
109,58,1980/11/22 0:01,7,43053966,normal,43053900,43050000
110,45,1980/11/22 0:01,11,43366885,pending,43366800,43360000
111,59,1980/11/22 0:01,5,43494296,normal,43494200,43490000
112,38,1980/11/22 0:01,2,43001908,pending,43001900,43000000
113,74,1980/11/22 0:01,13,43374937,pending,43374900,43370000
114,9,1980/11/22 0:01,16,43902538,normal,43902500,43900000
115,86,1980/11/22 0:01,6,43068918,die,43068900,43060000
116,95,1980/11/22 0:01,2,43017554,die,43017500,43010000
117,16,1980/11/22 0:01,7,43052986,normal,43052900,43050000
118,81,1980/11/22 0:01,2,43895973,die,43895900,43890000
119,51,1980/11/22 0:01,13,43411176,normal,43411100,43410000
120,32,1980/11/22 0:02,8,43706312,die,43706300,43700000
121,17,1980/11/22 0:02,16,43619388,normal,43619300,43610000
122,62,1980/11/22 0:02,17,43963134,die,43963100,43960000
123,10,1980/11/22 0:02,2,43682830,die,43682800,43680000
124,29,1980/11/22 0:02,1,43427544,die,43427500,43420000
125,84,1980/11/22 0:02,16,43400122,normal,43400100,43400000
126,77,1980/11/22 0:02,7,43142943,die,43142900,43140000
127,49,1980/11/22 0:02,2,43362057,die,43362000,43360000
128,11,1980/11/22 0:02,17,43285007,pending,43285000,43280000
129,54,1980/11/22 0:02,15,43115235,pending,43115200,43110000
130,64,1980/11/22 0:02,10,43168994,normal,43168900,43160000
131,92,1980/11/22 0:02,16,43092680,normal,43092600,43090000
132,12,1980/11/22 0:02,17,43144325,pending,43144300,43140000
133,75,1980/11/22 0:02,6,43610266,die,43610200,43610000
134,81,1980/11/22 0:02,1,43113659,normal,43113600,43110000
135,86,1980/11/22 0:02,7,43357420,die,43357400,43350000
136,48,1980/11/22 0:02,1,43356644,die,43356600,43350000
137,7,1980/11/22 0:02,16,43578634,normal,43578600,43570000
138,39,1980/11/22 0:02,10,43898757,die,43898700,43890000
139,28,1980/11/22 0:02,17,43708693,die,43708600,43700000
140,2,1980/11/22 0:02,15,43152695,die,43152600,43150000
141,31,1980/11/22 0:02,3,43849910,normal,43849900,43840000
142,58,1980/11/22 0:02,15,43624481,pending,43624400,43620000
143,49,1980/11/22 0:02,9,43847910,normal,43847900,43840000
144,42,1980/11/22 0:02,3,43815432,pending,43815400,43810000
145,46,1980/11/22 0:02,13,43688746,pending,43688700,43680000
146,56,1980/11/22 0:02,3,43279172,normal,43279100,43270000
147,79,1980/11/22 0:02,9,43025924,pending,43025900,43020000
148,10,1980/11/22 0:02,12,43757326,normal,43757300,43750000
149,8,1980/11/22 0:02,6,43603985,normal,43603900,43600000
150,57,1980/11/22 0:02,7,43570486,pending,43570400,43570000
151,55,1980/11/22 0:02,5,43759443,die,43759400,43750000
152,44,1980/11/22 0:02,13,43838706,pending,43838700,43830000
153,71,1980/11/22 0:02,11,43962378,die,43962300,43960000
154,36,1980/11/22 0:02,10,43610392,normal,43610300,43610000
155,67,1980/11/22 0:02,15,43771869,pending,43771800,43770000
156,22,1980/11/22 0:02,13,43281287,normal,43281200,43280000
157,9,1980/11/22 0:02,2,43951856,normal,43951800,43950000
158,58,1980/11/22 0:02,7,43089454,pending,43089400,43080000
159,3,1980/11/22 0:02,12,43657136,die,43657100,43650000
160,41,1980/11/22 0:02,7,43404214,normal,43404200,43400000
161,90,1980/11/22 0:02,10,43084265,normal,43084200,43080000
162,67,1980/11/22 0:02,9,43847567,die,43847500,43840000
163,2,1980/11/22 0:02,8,43092576,pending,43092500,43090000
164,25,1980/11/22 0:02,2,43608967,normal,43608900,43600000
165,72,1980/11/22 0:02,3,43748061,pending,43748000,43740000
166,46,1980/11/22 0:02,9,43066482,normal,43066400,43060000
167,57,1980/11/22 0:02,12,43239708,pending,43239700,43230000
168,68,1980/11/22 0:02,14,43791853,normal,43791800,43790000
169,33,1980/11/22 0:02,6,43316794,pending,43316700,43310000
170,20,1980/11/22 0:02,13,43642724,die,43642700,43640000
171,68,1980/11/22 0:02,10,43282529,pending,43282500,43280000
172,75,1980/11/22 0:02,6,43681922,normal,43681900,43680000
173,82,1980/11/22 0:02,5,43282141,die,43282100,43280000
174,35,1980/11/22 0:02,2,43579694,die,43579600,43570000
175,90,1980/11/22 0:02,9,43045300,die,43045300,43040000
176,74,1980/11/22 0:02,13,43798238,die,43798200,43790000
177,89,1980/11/22 0:02,10,43528615,die,43528600,43520000
178,61,1980/11/22 0:02,16,43491866,pending,43491800,43490000
179,28,1980/11/22 0:02,14,43917444,die,43917400,43910000
180,66,1980/11/22 0:03,16,43393388,die,43393300,43390000
181,46,1980/11/22 0:03,17,43359967,pending,43359900,43350000
182,34,1980/11/22 0:03,16,43874537,pending,43874500,43870000
183,23,1980/11/22 0:03,1,43042713,die,43042700,43040000
184,16,1980/11/22 0:03,14,43552609,pending,43552600,43550000
185,99,1980/11/22 0:03,2,43916336,pending,43916300,43910000
186,52,1980/11/22 0:03,5,43550500,pending,43550500,43550000
187,49,1980/11/22 0:03,5,43361687,normal,43361600,43360000
188,83,1980/11/22 0:03,8,43311522,die,43311500,43310000
189,88,1980/11/22 0:03,9,43942699,pending,43942600,43940000
190,45,1980/11/22 0:03,9,43825867,die,43825800,43820000
191,3,1980/11/22 0:03,13,43372595,die,43372500,43370000
192,25,1980/11/22 0:03,1,43312390,die,43312300,43310000
193,19,1980/11/22 0:03,4,43143642,die,43143600,43140000
194,34,1980/11/22 0:03,17,43667404,die,43667400,43660000
195,13,1980/11/22 0:03,1,43525975,pending,43525900,43520000
196,46,1980/11/22 0:03,14,43601722,die,43601700,43600000
197,99,1980/11/22 0:03,9,43364468,die,43364400,43360000
198,48,1980/11/22 0:03,9,43869072,pending,43869000,43860000
199,44,1980/11/22 0:03,6,43623708,normal,43623700,43620000
200,93,1980/11/22 0:03,3,43646290,die,43646200,43640000
201,33,1980/11/22 0:03,11,43255324,die,43255300,43250000
202,92,1980/11/22 0:03,5,43895258,normal,43895200,43890000
203,42,1980/11/22 0:03,4,43627739,normal,43627700,43620000
204,16,1980/11/22 0:03,4,43745630,normal,43745600,43740000
205,92,1980/11/22 0:03,9,43118571,die,43118500,43110000
206,29,1980/11/22 0:03,12,43247512,pending,43247500,43240000
207,4,1980/11/22 0:03,14,43215577,pending,43215500,43210000
208,52,1980/11/22 0:03,7,43774173,normal,43774100,43770000
209,47,1980/11/22 0:03,16,43833146,die,43833100,43830000
210,73,1980/11/22 0:03,12,43374118,die,43374100,43370000
211,13,1980/11/22 0:03,6,43437613,normal,43437600,43430000
212,65,1980/11/22 0:03,10,43398740,pending,43398700,43390000
213,99,1980/11/22 0:03,9,43459550,normal,43459500,43450000
214,94,1980/11/22 0:03,14,43699865,pending,43699800,43690000
215,84,1980/11/22 0:03,2,43014554,normal,43014500,43010000
216,27,1980/11/22 0:03,13,43347655,normal,43347600,43340000
217,66,1980/11/22 0:03,8,43720648,normal,43720600,43720000
218,5,1980/11/22 0:03,11,43030410,die,43030400,43030000
219,2,1980/11/22 0:03,12,43236045,normal,43236000,43230000
220,60,1980/11/22 0:03,13,43853385,pending,43853300,43850000
221,73,1980/11/22 0:03,12,43287513,die,43287500,43280000
222,20,1980/11/22 0:03,3,43919434,pending,43919400,43910000
223,37,1980/11/22 0:03,10,43422036,pending,43422000,43420000
224,9,1980/11/22 0:03,3,43202329,pending,43202300,43200000
225,16,1980/11/22 0:03,8,43415351,normal,43415300,43410000
226,7,1980/11/22 0:03,16,43250895,normal,43250800,43250000
227,23,1980/11/22 0:03,4,43525692,die,43525600,43520000
228,26,1980/11/22 0:03,14,43295200,die,43295200,43290000
229,76,1980/11/22 0:03,6,43166128,die,43166100,43160000
230,24,1980/11/22 0:03,15,43910067,pending,43910000,43910000
231,68,1980/11/22 0:03,17,43120664,pending,43120600,43120000
232,29,1980/11/22 0:03,13,43867670,normal,43867600,43860000
233,68,1980/11/22 0:03,13,43484345,die,43484300,43480000
234,66,1980/11/22 0:03,8,43781602,normal,43781600,43780000
235,84,1980/11/22 0:03,5,43770173,die,43770100,43770000
236,96,1980/11/22 0:03,5,43090797,pending,43090700,43090000
237,62,1980/11/22 0:03,1,43644798,normal,43644700,43640000
238,76,1980/11/22 0:03,14,43734322,normal,43734300,43730000
239,80,1980/11/22 0:03,4,43283000,die,43283000,43280000
240,19,1980/11/22 0:04,10,43121025,pending,43121000,43120000
241,30,1980/11/22 0:04,3,43063336,pending,43063300,43060000
242,76,1980/11/22 0:04,13,43794097,die,43794000,43790000
243,80,1980/11/22 0:04,8,43991281,die,43991200,43990000
244,24,1980/11/22 0:04,6,43438023,normal,43438000,43430000
245,34,1980/11/22 0:04,15,43416768,normal,43416700,43410000
246,35,1980/11/22 0:04,17,43982569,die,43982500,43980000
247,19,1980/11/22 0:04,9,43281959,normal,43281900,43280000
248,49,1980/11/22 0:04,10,43187277,normal,43187200,43180000
249,84,1980/11/22 0:04,5,43076470,pending,43076400,43070000
250,51,1980/11/22 0:04,10,43213433,die,43213400,43210000
251,26,1980/11/22 0:04,14,43772611,die,43772600,43770000
252,84,1980/11/22 0:04,3,43395663,pending,43395600,43390000
253,45,1980/11/22 0:04,11,43807998,pending,43807900,43800000
254,79,1980/11/22 0:04,13,43163386,pending,43163300,43160000
255,2,1980/11/22 0:04,7,43730598,die,43730500,43730000
256,5,1980/11/22 0:04,5,43064498,die,43064400,43060000
257,27,1980/11/22 0:04,13,43741356,normal,43741300,43740000
258,6,1980/11/22 0:04,5,43193688,pending,43193600,43190000
259,19,1980/11/22 0:04,13,43950505,normal,43950500,43950000
260,38,1980/11/22 0:04,16,43070899,normal,43070800,43070000
261,57,1980/11/22 0:04,6,43866477,pending,43866400,43860000
262,62,1980/11/22 0:04,13,43313171,pending,43313100,43310000
263,81,1980/11/22 0:04,6,43949492,normal,43949400,43940000
264,72,1980/11/22 0:04,5,43407677,pending,43407600,43400000
265,75,1980/11/22 0:04,4,43646315,normal,43646300,43640000
266,78,1980/11/22 0:04,9,43232146,normal,43232100,43230000
267,8,1980/11/22 0:04,11,43623043,normal,43623000,43620000
268,59,1980/11/22 0:04,6,43900633,pending,43900600,43900000
269,18,1980/11/22 0:04,14,43191743,pending,43191700,43190000
270,34,1980/11/22 0:04,15,43676286,die,43676200,43670000
271,1,1980/11/22 0:04,8,43888265,normal,43888200,43880000
272,28,1980/11/22 0:04,5,43211624,pending,43211600,43210000
273,85,1980/11/22 0:04,4,43687073,die,43687000,43680000
274,61,1980/11/22 0:04,2,43697741,die,43697700,43690000
275,4,1980/11/22 0:04,10,43986905,normal,43986900,43980000
276,77,1980/11/22 0:04,17,43021361,die,43021300,43020000
277,75,1980/11/22 0:04,3,43499641,die,43499600,43490000
278,73,1980/11/22 0:04,15,43892247,pending,43892200,43890000
279,78,1980/11/22 0:04,12,43397513,pending,43397500,43390000
280,29,1980/11/22 0:04,1,43958174,pending,43958100,43950000
281,33,1980/11/22 0:04,12,43496793,pending,43496700,43490000
282,48,1980/11/22 0:04,16,43723112,die,43723100,43720000
283,70,1980/11/22 0:04,15,43153338,die,43153300,43150000
284,91,1980/11/22 0:04,5,43463951,die,43463900,43460000
285,62,1980/11/22 0:04,11,43035398,die,43035300,43030000
286,63,1980/11/22 0:04,6,43753715,normal,43753700,43750000
287,46,1980/11/22 0:04,9,43859153,die,43859100,43850000
288,93,1980/11/22 0:04,17,43154587,die,43154500,43150000
289,24,1980/11/22 0:04,6,43989454,normal,43989400,43980000
290,66,1980/11/22 0:04,10,43503084,die,43503000,43500000
291,10,1980/11/22 0:04,15,43869511,die,43869500,43860000
292,20,1980/11/22 0:04,13,43734043,pending,43734000,43730000
293,9,1980/11/22 0:04,3,43228905,normal,43228900,43220000
294,87,1980/11/22 0:04,14,43539459,die,43539400,43530000
295,9,1980/11/22 0:04,10,43484093,pending,43484000,43480000
296,88,1980/11/22 0:04,5,43352031,die,43352000,43350000
297,94,1980/11/22 0:04,13,43216529,pending,43216500,43210000
298,36,1980/11/22 0:04,8,43134624,pending,43134600,43130000
299,11,1980/11/22 0:04,7,43670351,normal,43670300,43670000
300,57,1980/11/22 0:05,5,43242543,normal,43242500,43240000
301,79,1980/11/22 0:05,8,43076224,pending,43076200,43070000
302,76,1980/11/22 0:05,15,43371802,die,43371800,43370000
303,74,1980/11/22 0:05,1,43945539,die,43945500,43940000
304,93,1980/11/22 0:05,2,43929612,die,43929600,43920000
305,70,1980/11/22 0:05,3,43226627,normal,43226600,43220000
306,39,1980/11/22 0:05,7,43359752,die,43359700,43350000
307,37,1980/11/22 0:05,17,43816479,normal,43816400,43810000
308,29,1980/11/22 0:05,3,43460146,die,43460100,43460000
309,34,1980/11/22 0:05,10,43110387,die,43110300,43110000
310,95,1980/11/22 0:05,8,43658170,normal,43658100,43650000
311,90,1980/11/22 0:05,3,43180501,die,43180500,43180000
312,98,1980/11/22 0:05,5,43961299,die,43961200,43960000
313,73,1980/11/22 0:05,3,43154210,pending,43154200,43150000
314,81,1980/11/22 0:05,8,43215721,pending,43215700,43210000
315,90,1980/11/22 0:05,1,43448906,die,43448900,43440000
316,50,1980/11/22 0:05,13,43448101,normal,43448100,43440000
317,90,1980/11/22 0:05,11,43546523,pending,43546500,43540000
318,3,1980/11/22 0:05,2,43620569,normal,43620500,43620000
319,16,1980/11/22 0:05,10,43795824,normal,43795800,43790000
320,21,1980/11/22 0:05,13,43412880,normal,43412800,43410000
321,90,1980/11/22 0:05,1,43800167,die,43800100,43800000
322,6,1980/11/22 0:05,1,43582455,normal,43582400,43580000
323,21,1980/11/22 0:05,12,43671044,pending,43671000,43670000
324,17,1980/11/22 0:05,17,43365165,die,43365100,43360000
325,17,1980/11/22 0:05,16,43127348,pending,43127300,43120000
326,56,1980/11/22 0:05,5,43120710,normal,43120700,43120000
327,21,1980/11/22 0:05,9,43950391,normal,43950300,43950000
328,40,1980/11/22 0:05,15,43569074,die,43569000,43560000
329,32,1980/11/22 0:05,9,43760898,pending,43760800,43760000
330,90,1980/11/22 0:05,3,43469005,die,43469000,43460000
331,2,1980/11/22 0:05,7,43705687,pending,43705600,43700000
332,27,1980/11/22 0:05,3,43639157,die,43639100,43630000
333,59,1980/11/22 0:05,4,43820339,pending,43820300,43820000
334,75,1980/11/22 0:05,15,43970738,die,43970700,43970000
335,91,1980/11/22 0:05,15,43021276,pending,43021200,43020000
336,85,1980/11/22 0:05,17,43198085,pending,43198000,43190000
337,61,1980/11/22 0:05,9,43672642,die,43672600,43670000
338,48,1980/11/22 0:05,1,43874705,normal,43874700,43870000
339,63,1980/11/22 0:05,9,43218340,die,43218300,43210000
340,77,1980/11/22 0:05,16,43471475,pending,43471400,43470000
341,88,1980/11/22 0:05,16,43825529,die,43825500,43820000
342,89,1980/11/22 0:05,8,43332248,die,43332200,43330000
343,83,1980/11/22 0:05,17,43576867,pending,43576800,43570000
344,40,1980/11/22 0:05,14,43711925,normal,43711900,43710000
345,32,1980/11/22 0:05,4,43020815,normal,43020800,43020000
346,33,1980/11/22 0:05,14,43281469,die,43281400,43280000
347,20,1980/11/22 0:05,6,43128404,die,43128400,43120000
348,62,1980/11/22 0:05,8,43008472,pending,43008400,43000000
349,19,1980/11/22 0:05,14,43196374,die,43196300,43190000
350,26,1980/11/22 0:05,3,43157309,die,43157300,43150000
351,58,1980/11/22 0:05,1,43687267,normal,43687200,43680000
352,48,1980/11/22 0:05,5,43686976,normal,43686900,43680000
353,71,1980/11/22 0:05,5,43126834,pending,43126800,43120000
354,2,1980/11/22 0:05,15,43169793,normal,43169700,43160000
355,45,1980/11/22 0:05,2,43422704,die,43422700,43420000
356,9,1980/11/22 0:05,3,43469505,normal,43469500,43460000
357,7,1980/11/22 0:05,11,43451034,die,43451000,43450000
358,84,1980/11/22 0:05,15,43945377,die,43945300,43940000
359,2,1980/11/22 0:05,7,43566600,normal,43566600,43560000
360,64,1980/11/22 0:06,16,43805765,pending,43805700,43800000
361,67,1980/11/22 0:06,11,43195114,die,43195100,43190000
362,28,1980/11/22 0:06,6,43341387,pending,43341300,43340000
363,93,1980/11/22 0:06,14,43504861,normal,43504800,43500000
364,34,1980/11/22 0:06,13,43980841,pending,43980800,43980000
365,45,1980/11/22 0:06,16,43187110,die,43187100,43180000
366,47,1980/11/22 0:06,15,43593330,die,43593300,43590000
367,44,1980/11/22 0:06,16,43013015,pending,43013000,43010000
368,42,1980/11/22 0:06,14,43703795,normal,43703700,43700000
369,54,1980/11/22 0:06,2,43288185,normal,43288100,43280000
370,17,1980/11/22 0:06,8,43560852,normal,43560800,43560000
371,36,1980/11/22 0:06,13,43811097,pending,43811000,43810000
372,79,1980/11/22 0:06,14,43483905,pending,43483900,43480000
373,87,1980/11/22 0:06,3,43612562,die,43612500,43610000
374,94,1980/11/22 0:06,9,43196500,die,43196500,43190000
375,58,1980/11/22 0:06,8,43544194,pending,43544100,43540000
376,83,1980/11/22 0:06,1,43351624,pending,43351600,43350000
377,72,1980/11/22 0:06,5,43298741,normal,43298700,43290000
378,61,1980/11/22 0:06,4,43431312,normal,43431300,43430000
379,79,1980/11/22 0:06,15,43908574,normal,43908500,43900000
380,43,1980/11/22 0:06,6,43916766,die,43916700,43910000
381,65,1980/11/22 0:06,13,43249590,die,43249500,43240000
382,5,1980/11/22 0:06,3,43846508,normal,43846500,43840000
383,67,1980/11/22 0:06,10,43705332,die,43705300,43700000
384,47,1980/11/22 0:06,15,43562670,normal,43562600,43560000
385,9,1980/11/22 0:06,13,43885677,pending,43885600,43880000
386,9,1980/11/22 0:06,13,43124437,pending,43124400,43120000
387,35,1980/11/22 0:06,1,43021206,die,43021200,43020000
388,66,1980/11/22 0:06,8,43560988,normal,43560900,43560000
389,66,1980/11/22 0:06,8,43549409,pending,43549400,43540000
390,75,1980/11/22 0:06,3,43785399,die,43785300,43780000
391,69,1980/11/22 0:06,10,43391518,pending,43391500,43390000
392,95,1980/11/22 0:06,13,43022983,pending,43022900,43020000
393,29,1980/11/22 0:06,9,43319726,normal,43319700,43310000
394,28,1980/11/22 0:06,8,43969419,pending,43969400,43960000
395,51,1980/11/22 0:06,7,43647773,pending,43647700,43640000
396,65,1980/11/22 0:06,11,43850579,pending,43850500,43850000
397,66,1980/11/22 0:06,6,43446048,pending,43446000,43440000
398,58,1980/11/22 0:06,17,43373388,normal,43373300,43370000
399,62,1980/11/22 0:06,10,43515647,die,43515600,43510000
400,27,1980/11/22 0:06,6,43924899,normal,43924800,43920000
401,12,1980/11/22 0:06,3,43775552,normal,43775500,43770000
402,85,1980/11/22 0:06,9,43467528,normal,43467500,43460000
403,68,1980/11/22 0:06,16,43708141,pending,43708100,43700000
404,71,1980/11/22 0:06,7,43356229,normal,43356200,43350000
405,26,1980/11/22 0:06,13,43728218,pending,43728200,43720000
406,51,1980/11/22 0:06,17,43612791,die,43612700,43610000
407,64,1980/11/22 0:06,5,43986404,normal,43986400,43980000
408,20,1980/11/22 0:06,7,43603114,normal,43603100,43600000
409,2,1980/11/22 0:06,17,43168396,normal,43168300,43160000
410,10,1980/11/22 0:06,9,43415085,pending,43415000,43410000
411,21,1980/11/22 0:06,3,43998083,die,43998000,43990000
412,71,1980/11/22 0:06,7,43251990,die,43251900,43250000
413,93,1980/11/22 0:06,8,43452632,normal,43452600,43450000
414,54,1980/11/22 0:06,8,43233779,die,43233700,43230000
415,44,1980/11/22 0:06,13,43160959,die,43160900,43160000
416,64,1980/11/22 0:06,16,43429191,normal,43429100,43420000
417,46,1980/11/22 0:06,4,43418336,normal,43418300,43410000
418,52,1980/11/22 0:06,10,43058703,normal,43058700,43050000
419,30,1980/11/22 0:06,17,43010709,normal,43010700,43010000
420,10,1980/11/22 0:07,3,43626259,pending,43626200,43620000
421,15,1980/11/22 0:07,8,43108950,die,43108900,43100000
422,92,1980/11/22 0:07,3,43462477,die,43462400,43460000
423,63,1980/11/22 0:07,15,43438868,die,43438800,43430000
424,43,1980/11/22 0:07,3,43234903,pending,43234900,43230000
425,61,1980/11/22 0:07,3,43769080,normal,43769000,43760000
426,56,1980/11/22 0:07,1,43691269,die,43691200,43690000
427,18,1980/11/22 0:07,16,43661162,die,43661100,43660000
428,61,1980/11/22 0:07,1,43055530,die,43055500,43050000
429,80,1980/11/22 0:07,13,43984650,pending,43984600,43980000
430,10,1980/11/22 0:07,16,43002798,pending,43002700,43000000
431,60,1980/11/22 0:07,2,43059650,die,43059600,43050000
432,96,1980/11/22 0:07,10,43597577,normal,43597500,43590000
433,83,1980/11/22 0:07,16,43355811,die,43355800,43350000
434,83,1980/11/22 0:07,4,43927270,normal,43927200,43920000
435,54,1980/11/22 0:07,4,43382991,normal,43382900,43380000
436,90,1980/11/22 0:07,17,43800485,normal,43800400,43800000
437,76,1980/11/22 0:07,7,43972301,die,43972300,43970000
438,6,1980/11/22 0:07,17,43674647,die,43674600,43670000
439,48,1980/11/22 0:07,6,43729312,normal,43729300,43720000
440,6,1980/11/22 0:07,8,43867525,normal,43867500,43860000
441,27,1980/11/22 0:07,10,43902506,die,43902500,43900000
